Revenue,Gross Profit,Operating Income,Pretax Income,Diluted EPS,EBITDA,ROA,ROE,Total Current Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Total Noncurrent Liabilities,Total Liabilities,Total Equity,Cash from Operations,Cash from Investing Activities,Cash from Financing Activities,Date,Company,Revenue target,Operating Income target,Revenue target change,Operating Income target change
1242.779008,478.705024,293.868992,222.467008,0.4269450008869171,557.571968,0.0333491660846548,0.0649079915688449,806.612992,14712.851136,15519.464448,853.539968,6178.446848,7031.986816,8487.47712,821.588992,-580.385024,-241.204,2018-12-31,AR,1211.867008,243.636,-30.912000000000035,-50.232991999999996
1211.867008,468.750976,243.636,88.675,-0.0207679998129606,738.404992,0.0110283848680495,0.0218985761168466,544.896,16743.834112,17288.730624,1266.781056,7729.150976,8995.932032,8292.797952,539.004032,-204.816992,-334.187008,2019-03-31,AR,1015.936,-46.178,-195.9310079999999,-289.81399999999996
1015.936,134.05702400000004,-46.178,-86.757,-0.2236720025539398,474.067008,0.0072927491497143,0.0146894340681191,713.049024,16617.831168,17330.880512,1221.106944,7770.073088,8991.180032,8339.699968,218.104,-340.768992,122.665,2019-06-30,AR,1018.096,-37.332,2.159999999999968,8.845999999999997
1018.096,107.01497600000005,-37.332,-202.944992,-0.5008140206336975,498.575008,-0.0058658875192375,-0.0121908789889234,729.500032,15390.787584,16120.288256,1171.168,7502.422016,8673.590016,7446.697984,198.41,-279.740992,81.331,2019-09-30,AR,1023.908992,-74.553,5.812992000000008,-37.221
1023.908992,223.846976,-74.553,-56.819,-0.1298909932374954,352.515008,-0.0080621660365002,-0.0169196845273816,922.884992,14274.684032,15197.569024,1040.140032,7186.685952,8226.825984,6970.742784,147.94,-216.163008,68.223,2019-12-31,AR,962.198016,124.77,-61.71097599999996,199.32299999999998
962.198016,121.44998400000004,124.77,-56.387,-0.1431010067462921,714.075008,-0.0188911215264946,-0.0403761044551392,1120.020992,13405.768512,14525.789184,971.873984,6961.375232,7933.249216,6592.54,200.676992,-186.680992,-13.996,2020-03-31,AR,966.838016,-96.802,4.639999999999986,-221.572
26.595,11.134,6.587,0.085,-0.0048560001887381,14.924,-0.0110895765390149,0.0,22.105,251.797,273.902016,34.69,244.200992,278.890992,-4.988992,4.204,-5.366,1.167,2011-03-31,BATL,25.988,6.107,25.988,6.107
25.988,11.09,6.107,1.746,0.0819590017199516,12.043,-0.0067294896785266,-0.3746881958046641,23.635,249.77,273.404992,28.761,239.882,268.643,4.762,8.839,-8.13,-0.297,2011-06-30,BATL,24.197,5.741,-1.7910000000000004,-0.36600000000000055
24.197,9.849000000000002,5.741,2.286,-0.1106859967112541,10.447,-0.0180303865404822,-0.4175472193436094,19.363,255.965,275.328,25.37,232.532992,257.902992,17.424992,10.77,-6.134,-5.046,2011-09-30,BATL,25.626,1.152,1.429000000000002,-4.5889999999999995
25.626,9.726,1.152,-2.454,-0.0375140011310577,7.181,-0.0111549773838301,-1.0152912813973407,20.306,246.868008,267.174,27.926,237.568,265.494,1.68,6.022,-5.746,-0.271,2011-12-31,BATL,26.869,-9.682,1.2429999999999986,-10.834
26.869,11.463,-9.682,-22.679,-0.4525519907474518,2.384,-0.0543063947393034,0.0,704.905024,264.507,969.411968,23.879,272.683008,296.562008,672.85,-9.199,-28.378,723.310976,2012-03-31,BATL,24.374,-1.645,-2.495000000000001,8.037
24.374,8.207,-1.645,-5.824,-0.6286749839782715,4.523,-0.052860413982318,-0.3557598586541533,242.206,752.579976,994.785984,38.22,275.676992,313.896992,680.888992,6.296,-472.084992,-0.635,2012-06-30,BATL,75.549,16.171,51.17500000000001,17.816
75.549,32.812,16.171,11.097,-0.0072889998555183,38.845,-0.0205347289432959,-0.2113114837338004,150.803008,2600.633984,2751.437056,205.966,1431.65696,1637.62296,1113.814048,4.781,-1111.853056,905.838976,2012-09-30,BATL,128.562,16.218,53.013000000000005,0.0470000000000006
128.562,43.58800000000001,16.218,7.245,0.0444669984281063,71.806,-0.0063662835261468,-0.1505245597925734,287.856992,4753.168032,5041.025024,677.968,2269.837056,2947.805056,2093.22,82.482,-1220.150016,1122.048,2012-12-31,BATL,189.231008,32.889,60.66900799999999,16.671000000000003
189.231008,64.633008,32.889,29.662,0.0454230010509491,115.012,0.0098304393451364,-0.0445339029245385,342.049984,5238.80512,5580.854784,738.203008,2740.66304,3478.866048,2101.988992,45.71,-445.024,397.609984,2013-03-31,BATL,213.928,31.504,24.696991999999995,-1.3850000000000016
213.928,68.212992,31.504,26.187,0.0298709999769926,127.062,0.0125034301205742,0.0278603132229439,296.161984,5870.783136,6166.944768,714.702016,2970.41792,3685.119936,2481.824912,185.656,-722.201984,538.804992,2013-06-30,BATL,288.675008,42.408,74.747008,10.904
288.675008,81.43199999999999,42.408,28.745,-0.1312980055809021,186.334,-0.0011563386775608,-0.0071912242144368,329.488992,5341.949024,5671.437824,727.524992,3094.157056,3821.682048,1849.755904,161.715008,-660.750016,496.435008,2013-09-30,BATL,286.588992,35.661,-2.0860159999999723,-6.747
286.588992,72.68598400000002,35.661,4.421,-0.6335160136222839,180.364992,-0.0494234887516269,-0.1881406294150741,338.625984,5017.864968,5356.490752,664.382016,3244.498944,3908.88096,1447.610112,102.319,-274.199008,174.252992,2013-12-31,BATL,268.408992,50.9,-18.180000000000007,15.238999999999997
268.408992,87.702992,50.9,26.701,-0.033339999616146,171.65,-0.0524225440030717,-0.1784567816636645,327.188,5348.94596,5676.133888,691.128,3604.201984,4295.329984,1380.80384,159.5,-509.497984,347.529984,2014-03-31,BATL,311.999008,80.538,43.59001599999999,29.637999999999998
311.999008,117.251008,80.538,57.958,0.0165960006415843,215.327008,-0.0497173065843283,-0.1665494499205852,514.552992,5214.086072,5728.638976,739.921024,3561.204992,4301.126016,1427.512944,251.442,-98.062,7.526,2014-06-30,BATL,300.083008,65.892,-11.915999999999997,-14.646
300.083008,107.879008,65.892,33.868,0.1673730015754699,202.507008,-0.0271171434101644,-0.1092253020719286,432.948992,5501.46308,5934.411776,711.873024,3593.965056,4305.83808,1628.573856,170.948,-319.692,82.16,2014-09-30,BATL,280.2,37.477,-19.883008000000018,-28.415
280.2,76.867008,37.477,-41.839,0.1173769980669021,184.059008,0.0273312980937703,0.089131856006346,702.705024,5731.76976,6434.475008,744.681984,3800.457984,4545.139968,1889.335024,86.044,-343.840992,206.822,2014-12-31,BATL,243.943008,49.052,-36.256992,11.575000000000003
243.943008,78.77300799999999,49.052,-12.255,-0.0791890025138855,169.755008,0.0260621271951327,0.0840458160767674,621.121984,5185.3408,5806.462976,552.147008,3938.717952,4490.86496,1315.597992,93.935,-268.012,148.975008,2015-03-31,BATL,256.172,88.052,12.228992000000034,39.00000000000001
256.172,116.842,88.052,-61.018,-0.0816690027713775,191.779008,0.0211004109267561,0.0692890113867601,488.732,4153.31792,4642.050048,458.567008,3700.79104,4159.358048,482.691872,123.595,-144.204992,11.972,2015-06-30,BATL,244.819008,101.697,-11.352992000000029,13.644999999999996
244.819008,133.398008,101.697,-71.16,-0.1355530023574829,180.678,-0.0075588660880781,-0.1034700636301766,552.483008,3702.279072,4254.761984,464.361984,3161.227008,3625.588992,629.172992,114.664,-126.449,8.066,2015-09-30,BATL,244.89,110.428,0.07099199999998973,8.730999999999995
244.89,144.127,110.428,57.756,-1.1197129487991333,178.578,-0.0724436775873547,0.0,556.593024,2902.099032,3458.692096,295.248,2927.044096,3222.292096,236.399984,134.804992,-128.466,-4.567,2015-12-31,BATL,189.068992,72.7,-55.82100799999998,-37.727999999999994
189.068992,105.966992,72.7,24.909,-1.6637790203094482,129.712,-0.082470457168729,0.0,440.001984,2408.477872,2848.48,213.779008,2934.845952,3148.62496,-300.14496,34.374,-117.756,83.959,2016-03-31,BATL,186.927008,90.878,-2.141984000000008,18.177999999999997
186.927008,120.522008,90.878,32.556,0.2006050050258636,131.827,-0.0840407534296861,0.0,288.396,2165.41512,2453.810944,3068.408064,58.031,3126.439064,-672.628,108.369,-53.621,-56.178,2016-06-30,BATL,182.451008,79.463,-4.475999999999999,-11.415000000000006
182.451008,121.903008,79.463,49.094,0.4118059873580932,117.479,-0.0671021510483181,-0.8745604168863307,205.968,1145.079952,1351.047936,177.344992,1040.867008,1218.212,132.835968,44.927,-68.638,18.549,2016-09-30,BATL,192.200992,85.667,9.749984000000012,6.204000000000008
192.200992,125.570992,85.667,62.285,0.6663089990615845,123.515,0.0697405898065182,0.0,160.648992,1159.020952,1319.670016,207.552992,999.428992,1206.981984,112.688,90.814,-50.801,-42.0,2016-12-31,BATL,137.782,31.774,-54.418992,-53.893
137.782,72.676,31.774,6.931,0.0624619983136653,64.845,0.0659809732683481,0.0,202.936,1631.275048,1834.210944,166.931008,968.492032,1135.42304,698.788032,45.56,-289.555008,306.128,2017-03-31,BATL,120.137,13.885,-17.64500000000001,-17.889000000000003
120.137,57.068,13.885,0.401,-0.327769011259079,46.558,0.0539470391807218,0.0,157.499008,1923.850968,2081.350016,228.288992,1121.031936,1349.320928,732.02896,77.083,-290.472,151.252992,2017-06-30,BATL,96.953,-3.491,-23.183999999999997,-17.376
96.953,36.369,-3.491,-14.027,-0.0644619986414909,32.859,0.0336437886499372,0.0171445981054214,1115.437056,1047.186976,2162.624,584.177984,416.457984,1000.635968,1161.987968,-20.421,1317.787008,-308.04,2017-09-30,BATL,25.277,-10.995,-71.676,-7.504
25.277,11.329,-10.995,-17.654,-0.126007005572319,-1.087,-0.0134850116646565,0.0,471.792,1171.82796,1643.619968,150.335008,421.287008,571.622016,1071.998,12.369,-139.168,-438.476992,2017-12-31,BATL,44.045,-2.905,18.768,8.09
44.045,20.11,-2.905,-9.953,-0.0677959993481636,13.086,-0.0197540405810512,-0.091728571954045,447.668,1450.404032,1898.072064,140.054,623.793024,763.847024,1134.225024,-12.582,-293.048,263.634,2018-03-31,BATL,81.189,34.773,37.14399999999999,37.678000000000004
81.189,56.553,34.773,24.239,0.1534669995307922,50.869,-0.0064593708657717,-0.0140446935887768,164.383008,1787.426024,1951.809024,189.054,639.872,828.926,1122.882992,56.16,-341.223008,-1.142,2018-06-30,BATL,51.952,3.975,-29.236999999999995,-30.798000000000002
51.952,22.81,3.975,-8.965,-0.0588169991970062,25.307,-0.006249331103684,-0.0117404247227784,74.423,1911.877,1986.300032,227.702,712.147968,939.849968,1046.450024,-6.869,-143.856,54.992,2018-09-30,BATL,57.774,-3.639,5.822000000000003,-7.614
57.774,20.098,-3.639,-16.132,-0.0861470028758049,21.874,0.0594740951742259,0.0976947822438759,144.652,1938.956944,2083.60896,161.742,724.822976,886.564976,1197.04404,30.446,71.642,-55.359,2018-12-31,BATL,51.916,-3.952,-5.858000000000004,-0.31300000000000017
51.916,4.862000000000002,-3.952,-13.171,-0.0132050001993775,32.81,-0.0002399077826637,-0.0004461606884212,61.457,1737.380984,1798.838016,263.97,681.204992,945.174992,853.663024,-36.834,-114.431,104.594,2019-03-31,BATL,62.624,-13.896,10.708000000000006,-9.944
62.624,5.418000000000004,-13.896,-28.366,0.0245430003851652,27.173,-0.0132922975326892,-0.0308913106520829,59.212,1096.261048,1155.473024,927.235008,14.081,941.316008,214.156992,9.936,-90.872,82.979,2019-06-30,BATL,50.809,-12.394,-11.815000000000005,1.5020000000000007
50.809,15.326999999999998,-12.394,-6.346,-0.0532680004835128,10.621,-0.0125536935160066,-0.033125403600839,84.787,1081.84296,1166.630016,378.977984,639.220992,1018.198976,148.43104,-6.335,-49.114,70.22,2019-09-30,BATL,67.571,12.556,16.762,24.95
67.571,31.041,12.556,11.281,0.0635150000452995,32.812,0.0335415209745341,0.0591255542328693,71.153,513.512984,584.665984,106.434,161.582,268.016,316.650016,7.156,-42.79,28.9,2019-12-31,BATL,53.32,5.066,-14.250999999999998,-7.489999999999999
53.32,19.886,5.066,3.437,1.6684999465942385,23.356,0.027277739399464,0.0532980296081788,108.892,603.502992,712.395008,97.717,183.100992,280.817992,431.576984,12.343,-47.648,25.968,2020-03-31,BATL,50.954,8.005,-2.3659999999999997,2.939000000000001
21.436696,10.435228,6.618292,6.749386,0.1490609943866729,13.005736,0.0,0.0,16.182505,512.209796,528.39232,26.564096,144.959152,171.523248,356.869064,10.186129,-16.531265,7.113184,2011-03-31,BCEI,24.89236,8.943394,24.89236,8.943394
24.89236,13.136057,8.943394,7.926164,0.1690919995307922,16.334987,0.0,0.0,18.784562,550.26507,569.0496,26.63658,178.001568,204.638148,364.411467,13.29125,-42.5317,28.472402,2011-06-30,BCEI,26.85424,8.5285,1.9618800000000007,-0.4148940000000003
26.85424,14.068454,8.5285,7.403067,0.0721940025687217,15.83253,0.0,0.0,24.294878,602.607763,626.902656,35.499844,222.085264,257.585108,369.317555,15.506996,-53.439588,38.08516,2011-09-30,BCEI,34.444,7.743,7.589760000000002,-0.785499999999999
34.444,18.691,7.743,6.404,0.1344279944896698,18.167528,0.0289819393197055,0.0386852967870325,32.127004,632.222028,664.348992,38.530944,97.836552,136.367496,527.981519,18.618728,-46.399924,29.7183,2011-12-31,BCEI,46.619292,17.760268,12.175291999999999,10.017268
46.619292,28.510918,17.760268,18.372164,0.2902770042419433,29.588248,0.0363334869423173,0.0509389804366583,43.555336,681.520706,725.076032,66.875108,121.002688,187.877796,537.198232,17.685294,-34.739912,14.964942,2012-03-31,BCEI,51.585424,19.702198,4.966132000000002,1.9419299999999993
51.585424,31.596536,19.702198,18.96261,0.2747929990291595,33.48874,0.0420078949802349,0.062704152450069,50.84376,759.206743,810.050496,75.452912,175.097472,250.550384,559.500112,38.704152,-76.50664,40.407864,2012-06-30,BCEI,58.235012,15.006997,6.649587999999994,-4.695200999999999
58.235012,32.074846,15.006997,13.883535,0.2213950008153915,33.293248,0.0459524963369158,0.0764055652081204,52.690204,872.84762,925.537792,90.066632,271.10656,361.173192,564.364616,36.258372,-93.667936,59.649768,2012-09-30,BCEI,74.04,26.967,15.804988000000009,11.960002999999999
74.04,41.4,26.967,25.126,0.3478949964046478,51.511028,0.0539544153059495,0.0797856285138355,55.303536,947.186255,1002.489792,102.603008,321.369312,423.97232,578.517504,64.987736,-100.362104,34.796456,2012-12-31,BCEI,76.8,23.766,2.759999999999991,-3.2010000000000005
76.8,42.306,23.766,21.94,0.3397130072116852,47.233,0.0539946700440856,0.0844484790434926,61.771256,986.979009,1048.750272,93.941248,363.565792,457.50704,591.24324,39.799,-71.436,30.54,2013-03-31,BCEI,93.565,31.653,16.765,7.8870000000000005
93.565,51.15,31.653,25.697,0.3933779895305633,61.271,0.0524830261690888,0.0890502826615004,110.814888,1084.277737,1195.092608,105.520832,481.147712,586.668544,608.424064,51.029,-109.132,101.017,2013-06-30,BCEI,119.099,53.481,25.534000000000006,21.828000000000003
119.099,61.305,53.481,47.248,0.7424839735031128,90.293,0.0660619098187421,0.1214675869106041,101.850392,1197.921399,1299.771776,145.822896,525.466912,671.289808,628.482,100.294,-167.028,38.018,2013-09-30,BCEI,131.598,45.384,12.49900000000001,-8.097000000000001
131.598,70.267,45.384,37.385,0.5834550261497498,96.03312,0.055190350800905,0.111217293567861,264.174432,1281.760742,1545.935104,175.225536,714.68128,889.906816,656.028344,125.760504,-127.493976,164.946144,2013-12-31,BCEI,125.168,31.408,-6.430000000000007,-13.975999999999999
125.168,66.954,31.408,22.124,0.3428640067577362,72.607,0.0569331335430285,0.1198891049651755,227.480992,1392.663,1620.144,220.462,727.787008,948.249008,671.895008,77.684,-122.296,-4.627,2014-03-31,BCEI,130.29,20.355,5.121999999999986,-11.053
130.29,58.155,20.355,11.088,0.1771170049905777,74.472,0.0514677798963437,0.1131294957485123,152.319008,1494.795936,1647.115008,236.536992,730.478016,967.015008,680.099968,80.285,-174.367008,-0.706,2014-06-30,BCEI,155.376992,55.931,25.08699200000001,35.57599999999999
155.376992,58.58499199999999,55.931,42.884,0.5988789796829224,119.172,0.0412591455181955,0.0969042091898595,214.075008,1852.155936,2066.23104,230.519008,1055.169984,1285.688992,780.542016,117.993,-354.736,292.806016,2014-09-30,BCEI,144.559008,36.683,-10.817983999999996,-19.247999999999998
144.559008,55.16400800000001,36.683,22.181,0.39963299036026,106.982,0.0384189694498646,0.0972961586189462,208.475008,1797.614056,2006.08896,198.447008,1067.571008,1266.018016,740.071008,51.758,-173.595008,31.803,2014-12-31,BCEI,108.542,6.408,-36.017008000000004,-30.275
108.542,30.274,6.408,-7.879,-0.0876400023698806,65.412,0.0239482301638319,0.0563036209504312,247.755008,1866.995,2114.749952,161.219008,1027.764992,1188.984,925.765968,32.09,-131.818,167.658,2015-03-31,BCEI,105.611,-16.707,-2.9309999999999974,-23.115000000000002
105.611,14.791,-16.707,-30.977,-0.7315599918365479,53.218,0.0006627805671959,0.002782602321944,168.426,1924.459952,2092.886016,171.424,1032.944,1204.368,888.518,31.262,-128.385,41.949,2015-06-30,BCEI,109.866,6.58,4.2549999999999955,23.287
109.866,28.584,6.58,-9.57,0.0161530002951622,65.215,-0.0084324043670599,-0.0041724846354319,169.128,1774.553064,1943.681024,192.508992,971.622016,1164.131008,779.550008,36.989,-52.811,25.808,2015-09-30,BCEI,99.656,4.085,-10.209999999999994,-2.495
99.656,20.713999999999995,4.085,-42.814,-4.246326923370361,61.442,-0.1698735748484675,-0.5842801918049189,120.074,1139.567048,1259.64096,135.972992,914.260992,1050.233984,209.40704,9.875,-23.752,9.892,2015-12-31,BCEI,51.682,-10.727,-47.974000000000004,-14.812000000000001
51.682,12.005,-10.727,-25.654,-0.5221549868583679,15.652,-0.1383216780530023,-0.4254857892099528,287.651008,1133.195992,1420.846976,114.897,1141.005056,1255.902056,164.94496,26.531,-37.89,208.616992,2016-03-31,BCEI,58.423,-4.965,6.741,5.7620000000000005
58.423,16.758999999999997,-4.965,-30.572,-0.6204109787940979,25.962,-0.1456398177732237,-0.4869477320204938,221.684992,1076.480992,1298.166016,1147.268992,33.093,1180.361992,117.803968,-11.775,-20.175,-16.478,2016-06-30,BCEI,53.673,-10.849,-4.75,-5.884
53.673,12.384,-10.849,-25.078,-0.5108270049095154,16.447,-0.1710071489147136,-0.6268196390250842,176.746,1047.651024,1224.397056,1101.869952,37.771,1139.640952,84.756032,17.506,-10.158,-44.089,2016-09-30,BCEI,49.85,-45.61,-3.8230000000000004,-34.760999999999996
49.85,9.720999999999998,-45.61,-67.595,-1.3229169845581057,-18.997,-0.1157244039179955,-1.212677246679308,112.428,1022.05,1134.477952,1070.465984,44.951,1115.416984,19.060992,-17.699,0.822,-35.988,2016-12-31,BCEI,52.559,-2.096,2.708999999999996,43.513999999999996
52.559,17.103000000000005,-2.096,-5.273,-0.7401390075683594,19.116,-0.1229141694431585,0.0,127.513,1007.652008,1135.165056,287.566016,921.424,1208.990016,-73.825024,15.652,-4.065,-0.335,2017-03-31,BCEI,44.144,-2.863,-8.415,-0.7669999999999999
44.144,19.339,-2.863,-2.849,-0.1430310010910034,8.826,-0.1241673393485533,-0.3218702884486564,84.319,702.225016,786.544,50.907,49.226,100.133,686.410976,-39.369,-12.015,13.661,2017-06-30,BCEI,45.232,13.392846,1.088000000000001,16.255846000000002
45.232,25.805,13.392846,13.123846,0.5368940234184265,20.742846,-0.092026903688088,-0.2399940527344236,69.377,734.685984,804.062976,72.72,38.276,110.996,693.066976,15.252,-38.04,-0.318,2017-09-30,BCEI,50.189,8.193,4.957000000000001,-5.199846000000001
50.189,26.249,8.193,4.995,0.1847749948501587,17.319,0.0029239769147446,0.0081215914657556,53.153,777.217984,830.371008,89.219,52.818,142.037,688.333984,16.155,-34.54,0.0,2017-12-31,BCEI,59.881,21.147,9.692,12.953999999999999
59.881,34.343,21.147,20.802,1.0170140266418457,28.655,0.0325567324400741,0.0,58.486,813.921008,872.406976,103.056,66.139,169.195,703.211984,15.903,-37.845,15.0,2018-03-31,BCEI,64.562,28.637,4.680999999999997,7.490000000000002
64.562,35.951,28.637,28.109,1.1314959526062012,38.201,0.0686352085712271,0.0842185128728017,81.838,845.603992,927.441984,99.013,118.0,217.013,710.429,26.246,-55.192,45.174,2018-06-30,BCEI,66.058,25.023,1.4960000000000093,-3.6140000000000008
